Sum,C,D,E,F,G,J,N,O,P,Q,R,S,T,fraud
1.098987249,-3.365556411,4.294298654,2.834816784,-1.934883425,-0.041239222,-2.843859064,-6.503694661,0.098365919,2.035510825,5.153049177,2.114924275,-3.157682002,0.461957961,1
5.0,1.064519041,2.043944487,1.177090991,0.973596091,0.683738053,0.468341629,0.061402764,1.040662372,0.190875825,-0.524561933,0.054792754,0.20912007,0.097692849,0
210.18,-2.470284199,-0.875798955,0.064844018,-1.195094176,0.47833351,0.823505513,0.387178194,0.042434162,0.457743102,0.345174859,-1.692877618,0.57753991,0.378627661,0
2.67,1.178561995,-0.040302151,0.27030647,-0.535600646,0.651959853,-0.265814708,-0.622392572,1.078926973,0.032983281,0.234697716,-0.697010807,-0.483741787,0.261356392,0
0.835306461,-5.478026181,6.234711427,0.555770854,-3.035775101,-1.78088981,-5.625360333,-9.636837654,-0.469156621,-1.893547591,-1.409199554,0.094502991,-1.547368881,0.428846832,1
10.67,1.33581117,0.234568082,1.097002199,0.989207492,-0.32539836,-0.093656469,-0.264385239,0.709348477,-1.792092718,1.365772616,-2.711273401,-1.26271034,-0.478782374,0
29.99,-0.411151586,0.251873272,-0.38956349,0.071952538,-0.579260389,-0.026659084,0.114545302,0.019188071,0.342185816,-0.763034902,0.216122656,0.135192904,-0.132786763,0
88.61,2.116513434,-1.596521651,-0.423349962,0.127400591,0.028272075,-1.187597629,-0.13794096,0.463490039,0.4580432,-0.696794323,0.955978508,1.075098659,0.302999563,0
45.97,0.070035198,4.5233661,2.565594959,-0.009750059,-0.366967768,2.21055226,0.793491267,0.232229837,0.120487624,-0.410525791,1.056784685,1.336742293,0.781866397,0
0.89,-2.586239064,-0.812789381,2.223621588,3.239147367,-0.811554949,-1.027255323,0.22703988,0.723076917,0.052531949,1.281961723,-0.113526228,0.863711588,-0.301855798,0
38.27,2.943787968,2.228842466,-0.316381785,0.569983646,0.244996057,0.368334837,-0.465024249,1.246239638,0.315817848,-0.243035297,-0.289563333,-0.856664339,0.035373922,0
0.99,0.413507842,0.624292893,-0.409268895,-0.864256595,-0.010811591,-0.114649089,-0.085088782,0.375122435,0.614118605,-0.183940479,0.125908199,0.014564617,-0.075890552,0
4.856496109,-8.520747476,6.470648059,-6.031316444,-3.314131102,-10.61338846,-12.48716734,-15.81430872,1.063224238,-12.30817949,-22.28665949,-8.111745021,2.955035049,1.247959722,1
29.99,0.406337146,0.935417401,-0.041804045,0.384820353,-0.18057768,0.084116909,0.666875847,0.879709469,-0.20756413,-0.134099206,-0.411773774,-0.859353555,-0.172660922,0
1.18,0.530582784,-0.787448453,1.292573853,-0.619395349,1.243802631,-0.428496508,-0.304356949,-0.710606252,-0.367716593,-0.527245655,-0.819493945,0.128165706,-0.015287368,0
42.81,-1.985405098,-0.421364181,0.936878711,-1.061736681,1.058280247,-0.902209344,-0.08677689,-1.367531763,0.175329044,0.599012501,0.517802516,-0.093632582,-0.259376237,0
7.4,1.67285496,-3.271339299,-0.601862093,-0.208721875,-0.128068686,1.307880562,-0.626557016,-1.172176497,-0.029972174,-0.216470189,0.792988785,-0.3748193,-0.085974958,0
1.46,-2.214825598,-0.043417509,0.723576946,-1.502407095,0.845987643,-0.007869402,0.639861705,0.361192578,-0.624237703,-0.386320925,-0.60429739,0.180164319,-0.192586311,0
20.0,-1.372627235,-0.45018365,-0.436976331,-1.428550884,0.021454374,0.946183116,0.330925369,0.345159676,-1.510675288,-0.185173437,0.54325335,-0.749464484,-0.56357036,0
20.0,-1.647409973,-0.915529846,0.243015159,-0.780620512,0.215319337,-0.217372348,0.438903158,-0.446824798,-0.441126564,-0.335030446,-0.498640524,0.827930063,-0.08793794,0
286.58,0.615201653,0.364983178,-1.27202849,-0.018708489,-0.321255605,-0.568385252,-0.438930301,-0.186421549,0.080678467,-0.003746464,-0.369283108,0.567104293,0.477417225,0
229.98,-2.685485783,-0.241924167,-0.085260002,-1.616460977,0.795190696,0.965749466,0.967666994,-0.175934017,-2.222294627,0.267177135,0.744416887,-0.743490336,-0.268901442,0
0.79,0.90778313,0.076926863,0.872939771,-1.339593124,1.25169747,-0.576731182,0.324841724,-0.101226067,-0.092613576,-0.626625,-0.340119073,-0.843668915,-0.119205198,0
5.50813325,-2.199448391,4.209542463,1.309485857,-0.811021229,0.659297,0.247312199,-2.835391577,-1.57478684,1.707000475,1.844298307,1.1558726,-1.55679659,-0.204773209,1
30.81,-2.26812446,-0.119787533,0.551966837,-1.060026127,0.541789141,0.222217741,1.416866176,-0.01247183,-0.389378421,-0.34229922,0.139695483,0.328923315,-0.286182176,0
0.0,-5.458229947,5.924849847,3.932463824,-3.085984237,-1.677869988,-3.419207384,-8.636297394,-0.242964821,1.174884173,2.134606357,2.594364833,-1.25758898,0.964771804,1
0.691534225,-4.75177898,4.890084145,-1.93131568,-1.112707201,-4.975671317,-6.397822052,-10.58055269,-1.007546921,-5.318327808,-10.84779098,-3.115193469,0.99032123,0.863635331,1
176.4832886,-18.08151869,8.098954687,-10.36728043,-4.600188967,-13.12961932,-15.01570818,-14.0852862,0.363816091,-11.49285955,-15.87052294,-5.771568408,3.494016954,-0.891176207,1
11.78,0.066747904,-0.08842514,1.028238759,-0.389870397,0.901924969,-0.167799404,-0.022898306,0.724476248,-0.703738783,-0.337243438,0.291048923,0.974881777,-0.092194323,0
7.57,2.800365969,4.859959134,0.211918473,2.292548133,-1.713800358,0.82432609,-1.177974925,-1.052598928,-0.102956796,0.555352801,0.677657926,1.809452078,0.667929268,0
122.49,2.715474143,0.270356581,-0.229064251,1.735819223,-0.605955344,-1.483132563,0.285658008,-2.552465111,-0.182129365,0.50421043,1.438858648,1.143698038,-0.226437937,0
11.38,0.237086884,0.494914147,-0.109717728,-0.588650323,0.159469882,-0.121275103,0.120154882,1.067792512,-0.209197746,-0.130844995,-0.948387346,-0.535459194,-0.0427398,0
360.3783959,-15.73970375,10.02487855,-7.467208192,-1.473056457,-13.21451766,-12.7860292,-13.55712547,-0.008831021,-9.617006199,-15.42644886,-5.953470127,1.426092798,0.291274017,1
0.99,-1.079069879,0.426818208,-0.229405432,-1.241216657,0.121577002,0.100613208,0.458389062,0.139934344,-0.064861779,-0.232415433,-0.760129372,0.149218312,-0.285130678,0
109.0,0.805912507,-2.254503682,-0.795549233,-0.114129232,-0.134943252,-0.284434526,-0.085748389,-1.147084938,1.72671418,-0.285080866,-0.459686,0.144626979,-0.075185053,0
171.91,-0.503586923,-0.664445901,-1.35072293,-0.740357693,-0.732716658,0.622355295,-0.447405419,0.258147511,1.207283924,0.173410854,-1.601410641,0.494972216,0.300045556,0
0.020865482,-5.884702248,2.19383025,-0.585213475,-3.352289063,-4.950637527,-6.989674879,-7.226558393,-0.794402326,-3.781306705,-4.920436451,-1.286962119,1.123913713,-0.680106115,1
6.402637927,-0.481125828,3.738567254,-1.416293504,0.404003433,-2.784514327,-1.544720556,-2.275509714,0.733157909,-1.967231289,-5.360257393,-0.654285343,1.493418866,0.427507677,1
39.99,-0.122256238,-0.748942466,1.188947921,-0.241899256,0.950663036,-0.981809742,-0.434718541,-0.706146707,0.551959227,0.191858855,0.542560629,0.270120337,-0.041260657,0
46.42,1.301276055,-0.691982745,0.166394257,0.636626096,-0.035717083,-1.207275348,-1.265024925,0.193165514,1.386024779,-0.067105298,1.379149516,-0.156504314,0.052904632,0
95.29,1.156830099,-1.073978674,0.205637262,-0.943158456,1.175043901,-0.041296982,-0.050804311,0.204857762,-0.022982248,-0.374662261,-0.731394619,-0.614394014,-1.027375874,0
15.98,1.775425524,-1.57419306,-0.117696212,-0.45773292,0.681867455,0.334852783,-0.012237647,0.212827598,0.769344661,-1.010533864,0.35728795,-0.125584944,0.315823016,0
15.99,-0.072604885,0.859388397,1.249081398,-0.395559591,1.143035637,0.01371585,0.922399685,-0.872062782,-0.84711018,-0.133754503,0.407754838,1.233745595,-0.066412057,0
33.8,-0.399351903,0.477331346,-0.750183952,0.141881482,-1.195188423,-0.480070694,-1.421677263,1.321202931,1.322224366,0.165542146,1.097981455,-0.636425066,-0.138072142,0
1.0,0.231293261,0.105991599,0.653732226,-1.04792525,0.133278158,-0.516728004,1.073410873,0.378501489,-0.39977443,-0.137871187,0.751723356,0.956966278,0.073012833,0
128.0,0.622879943,-0.905286775,0.027892571,0.462433081,0.641433865,-0.63563674,-0.158116672,-0.575295494,0.96420046,-1.28112719,0.536737423,0.370817782,0.181330723,0
191.49,0.307835474,-1.279447029,-1.348847986,0.239651055,-0.308836212,-2.40165562,3.146779733,0.281862089,-0.401488979,1.018140112,0.607513533,0.244225143,0.278757664,0
39.39785407,-3.414060641,2.654653189,3.291454236,-2.975854028,-5.441514671,-3.294513314,-4.543866155,-0.2102006,-3.099457619,-3.330892706,-1.436505071,0.513964056,0.514777731,1
56.0,-0.195101136,-2.65388197,0.764598213,-1.653836551,1.411895543,1.417641033,-0.214252503,-0.95085326,-1.578825039,0.488199354,-0.24731411,-0.018119477,-0.315005872,0
261.79,1.927500027,3.696687862,-1.14230217,1.010980047,0.125638185,0.714217812,-0.31358244,-1.157760407,-0.24402433,0.463046185,0.642518072,1.544203778,-0.497899017,0
1129.439922,-3.668435184,4.465904416,-4.70751529,1.468957354,-1.488795775,-4.073775243,-5.504043168,0.797658922,-3.350303393,-5.809027333,-2.272308396,1.23194481,-0.933379933,1
3.76,0.557991302,-0.100567175,-0.685420883,-0.582305833,-0.340308028,-0.232530283,0.327712446,1.59609165,0.152754861,-0.0360397,-0.76450882,-0.325413167,-0.148864995,0
96.0,0.496628735,-1.308037243,0.925626265,-0.011200694,1.020461766,-0.400955903,0.115007432,-0.931244726,-0.005925656,-0.63032181,-0.285914472,-0.122406432,-0.110566133,0
1.88,-1.19299827,0.220481215,0.063616222,-0.627348302,0.028301195,0.24793248,0.551668701,-0.537386467,0.150532987,-0.574961313,-0.298238763,0.490720698,-0.238939994,0
14.41,1.140912292,1.177904648,-0.095655386,-0.517889575,0.462119675,0.795634221,-0.325901457,0.211387478,-0.67668217,0.09605867,-0.259145153,0.952499137,-0.5420854,0
19.66,-1.689056606,0.490153349,0.163464188,-1.232930091,0.442831283,-0.038961315,0.753738491,-0.152345308,-0.825917,0.097970039,-0.558914626,0.112153251,-0.305936671,0
303.0942372,-1.909493709,3.373198566,-2.314029288,-0.36022739,-1.411359646,-3.674032255,-5.448398034,-0.666235863,-3.177334071,-4.545586587,-1.621852218,0.928165741,1.080376302,1
187.2429984,-1.520952348,0.838721985,-2.326677936,-0.386363724,-1.828075956,-3.257655553,-4.6738527,-0.242602208,-3.189905144,-7.00371062,-1.903348837,1.052819987,0.138763031,1
40.0,0.039751665,-0.48786866,-0.964056565,-1.114405374,-0.299373632,0.597429321,0.001672012,-0.121500459,0.574788893,0.677466951,-1.536970731,0.81312879,0.042228261,0
2.528047082,-5.198338703,4.985557546,1.12467726,-2.497011264,-1.308005724,-4.654129804,-9.209206933,-0.860840421,-0.844557791,-2.231264333,-0.141345521,-2.011020648,0.190875701,1
109.9085579,-2.50646288,3.637669017,1.597712561,-0.773406287,1.188741576,-2.027178933,-3.978365325,-0.503144318,0.364732539,1.487808873,0.463403731,-2.089445948,-0.191080896,1
165.4860018,-7.003884723,4.515044727,-3.182164642,-1.222153721,-6.639387941,-6.789818005,-7.798589732,0.378720883,-5.6632147,-9.94036686,-3.505992121,1.65999033,-0.896561461,1
8.7,0.139985336,0.778569071,0.286840096,0.865128964,-0.377777784,0.185585119,0.405323319,0.819607142,0.663904769,-1.006398351,0.719022698,-0.160727302,-0.131188872,0
1.0,-0.356541063,1.190849935,-1.225269082,-0.182572365,-0.979691641,-0.018163024,1.478546979,-0.703460774,-0.148059542,0.69647519,0.62011166,1.431112707,-0.115538833,0
77.08,-0.609840905,-0.43525104,0.715591443,0.407031296,0.761897719,-0.926138886,0.773439644,1.18039538,-1.251258308,0.542990563,-1.258964121,-1.093272943,-0.182151952,0
0.76,-3.214782153,0.709747074,1.255172166,-1.63227756,0.817446283,-1.042517895,-2.39880237,0.01542883,0.345304588,2.168784424,0.577553971,-0.286057072,-0.132657691,0
6.0,1.695729334,-2.977964129,-0.133750795,-0.087452121,0.125549826,0.966553727,-0.420699147,-0.466172976,-0.247311725,-0.013325022,0.038988731,0.207546192,-0.147497086,0
2.69,0.834379344,-0.331783373,0.689035701,0.017121924,0.607269005,-0.351228605,-0.375231526,0.238783998,0.902269145,-0.687522012,0.692799748,0.636208839,0.184793541,0
173.1887805,-1.641871268,3.521025575,-1.941626816,0.19808828,-1.257251992,0.548987316,-6.665150097,-0.882702241,-3.348718976,-5.385084147,-1.840777375,-0.592458427,-0.458704278,1
1.0,-22.30683409,11.88724741,-8.694135875,-2.321582036,-16.1731107,-13.18123062,-14.02096735,-0.327947409,-8.066637664,-12.13263273,-4.800572025,0.688282289,0.996533169,1
34.4,1.211318874,0.91789329,0.115930866,0.218228527,0.325283254,-0.155339904,1.165562344,0.919602801,-0.164963052,0.152839202,-0.057614698,1.066445263,0.120581775,0
1.0,-6.626063144,5.864144852,-0.771202561,-2.490747638,-3.187569586,-4.783547017,-8.326229021,0.009972924,-2.8795583,-2.384800342,0.27475874,1.113029847,0.525427771,1
6.18,1.942437661,-1.875864848,-0.509112389,-0.581824986,0.099225298,0.031150598,0.051140412,0.689861365,1.167628978,0.382626789,-1.723498114,-0.262161305,0.07020056,0
29.95,-1.12001254,-1.768190724,-0.412740434,0.103423275,-0.825912981,-0.795866777,0.058401088,0.541260639,0.075418797,-0.921160581,1.215912281,1.302366023,-0.131849602,0
22.66,1.526166765,1.255271884,-1.411128528,-0.537905683,-0.794891784,-0.030433942,0.111668614,1.697108183,0.728422256,-0.574437207,0.653050209,-0.908900333,-0.168537082,0
17.99,0.388291965,1.061445392,-0.323762604,-0.754102021,0.139151797,0.176682487,0.597422601,0.203918176,0.186753835,-0.603335586,0.277579696,-0.162479747,-0.110558769,0
12.0,0.521456594,0.356482797,0.981799731,0.755848555,0.779752759,-0.284318645,-0.342976627,-2.701244872,-0.567209199,-0.422632003,-0.161217809,0.477281397,-0.172574515,0
141.5,-0.512508729,0.292390879,-0.627653205,0.418972759,-0.809094132,-0.053107425,-0.154538664,0.987267967,0.866428142,-0.809827963,0.317329672,-0.157507358,0.078492902,0
1279.02,-1.075280568,0.866288556,-1.733931335,-0.045481257,1.497118834,-0.639467558,0.818377382,0.817830845,0.215317705,-0.129880745,-0.118099437,-0.528980575,2.483521986,0
80.55176818,-7.784437254,6.669501663,-5.35551281,-0.345213299,-9.183574333,-7.806444157,-8.04116919,0.151748544,-6.76591848,-13.25703267,-4.576780031,2.170057528,-0.537619761,1
36.18607228,-5.478535441,4.633438189,-4.722567289,-1.339960628,-7.064686186,-7.593449211,-7.892675808,-0.172363727,-8.081396136,-13.13142268,-5.194765637,3.18141092,0.513289455,1
15.0,-1.010823067,-2.296662877,1.054337636,3.282867692,-1.578321034,1.128632457,1.259141174,0.012497131,-0.106320954,0.738667802,0.671064595,-0.076133683,-0.241954626,0
62.76301093,-0.822629339,2.660982167,-1.59481968,-1.054320493,-2.348951562,-2.833882915,-3.750605714,0.561666514,-2.964570915,-5.484463033,-1.789978857,0.91573558,0.050000002,1
2.241080767,-4.177844279,5.401294754,-3.041102666,-1.431646598,-5.597560876,-6.262073811,-7.922851873,0.538595001,-7.885310863,-14.15738127,-5.715080137,2.834700172,0.973072039,1
10.7,0.148963118,0.944227621,0.264385403,1.045530723,-0.399023698,-0.969631129,-1.450517094,0.815931842,-1.264088936,2.450666708,-2.032208995,-1.691890791,-0.216312718,0
1.023256958,-7.707509146,5.287579589,-1.836018159,-2.42624771,-4.951063081,-7.126611871,-8.895179379,-0.48212016,-8.023786408,-9.667881677,-3.025661694,3.31789346,0.758425061,1
40.5,1.312897446,-0.09490461,0.283856843,0.755580689,0.13972882,0.515378977,0.3322065,0.010019956,-1.408342434,-0.392388294,2.465971319,0.545768932,-0.301721222,0
73.17984904,-6.111850393,3.47623262,-3.92756657,-1.720947524,-4.805154208,-4.996619946,-6.762974705,0.229329624,-4.308732908,-6.344247837,-2.247752729,1.047382489,0.741862776,1
15.21,0.45786439,-2.080593964,-1.595487799,-1.243762062,-0.770941161,-0.237617067,0.071358136,1.852488003,-1.769565105,0.013109868,1.618941461,-0.23233866,-0.482339858,0
176.18,3.186011075,4.768079732,3.871607457,-2.128684268,-3.642231809,1.24970534,-0.42785014,-1.209373282,-0.685063862,0.600063743,0.886108117,1.462789516,2.075932287,0
12.3,1.635461507,-0.804004595,-0.199026714,-1.06713842,-0.061996543,-1.364265639,0.174205045,-0.825177543,0.037802804,0.160930756,-0.446152608,-0.162787978,-0.08364039,0
0.99,-0.287263517,-0.695564167,1.231654946,1.434018096,0.113247424,-0.498271776,0.870615812,0.26572194,-1.162357357,0.769317881,-1.886026301,-0.615616601,-0.397278086,0
10.76,0.653088002,1.179202687,-0.523226563,0.192240604,-0.401899517,0.028920135,0.675782755,-0.321614305,-0.243252411,0.099649826,-0.183515534,-0.001383965,-0.331728338,0
56.0,-0.005986841,0.694305735,-0.396740612,-1.190827015,0.30942252,-0.00708564,0.664521403,0.928514669,0.06260082,-0.217178251,-0.329852578,-0.120864892,-0.082847242,0
3.680054121,-4.266404419,3.566876834,0.054368563,-1.07219387,-2.194035824,-2.542119091,-7.611713321,1.07995229,-3.456370067,-4.150209544,-0.903854031,1.703045683,-0.15910413,1
13.86867196,-8.375207545,6.400582005,-6.715308666,-2.949538144,-10.87846627,-12.09338044,-14.71721601,0.374148912,-12.00373934,-23.31094987,-8.496938628,1.938061926,1.055763627,1
105.0628176,-7.295959349,3.524033211,-0.510001118,-2.228637082,-2.283477261,-4.923428343,-7.01707617,-0.084639454,-3.535314898,-4.453378374,-0.981004767,0.65174472,0.236824087,1
17.2,-0.548598466,0.872440539,0.939002349,-0.20503879,0.859184362,-0.211098798,1.101278812,-1.02089359,-0.849566307,0.101914918,0.24980971,1.047655313,-0.148258464,0
50.63,1.173282214,-0.841018927,-0.008238769,-0.070718707,-0.007799719,0.443014535,0.024945643,-0.209711568,-1.6241668,-0.101344629,1.762521689,0.559201286,-0.137324499,0
26.32638886,-11.06891115,6.505792336,-6.575699262,-4.086936033,-10.95585289,-13.20862502,-14.65639374,0.701139171,-12.76819474,-19.80881723,-6.835225829,2.991746585,0.90995503,1
0.0,2.642742693,4.263802067,4.643285701,-0.225052835,-3.733637261,0.635523208,-0.412427821,0.437865976,-2.103006102,1.897610561,-1.762426891,-0.298501782,1.177573342,0
39.99,-0.226690098,-0.478388957,0.015833757,-0.134279057,-0.078939837,-0.226481161,0.183564029,1.409276999,0.263881026,-0.355320978,-0.586421746,0.092179271,0.023785125,0
4.7,1.131084432,-0.595289771,0.503154914,-0.831643601,0.723731826,-0.464515788,-0.165037166,0.252184952,0.585385903,-0.975947854,-0.251900664,-0.754672894,-0.190881077,0
65.0,0.032513156,1.124727831,0.308227083,0.64529188,0.065471914,0.001064723,0.103341762,-0.795188646,-0.307493233,-0.320795744,-0.277647376,0.211003049,0.001780267,0
1.0,0.810897806,-0.993790352,0.32013816,0.025942233,0.360152531,-0.350131664,0.3571449,-0.765267056,0.61803289,-0.831665428,0.46025634,0.520783371,-0.077340997,0
110.07,-0.197273082,-1.553397845,3.14280575,-1.464140641,0.17054608,0.69844456,-0.678919944,-0.517000009,1.905336023,-1.208864062,-0.482747414,1.005787053,-1.542052708,0
383.86,-0.745517496,1.026148131,0.654990955,2.089517046,0.296108716,-0.23147285,0.78989009,0.6326188,-1.137920871,0.601330426,-1.400152541,-1.121085063,0.451794149,0
156.0839236,-3.675743232,3.71280229,-3.342155791,-0.106952237,-4.430816174,-4.571160051,-5.962378239,0.904047543,-7.263244367,-9.225355631,-4.781530012,1.971626836,-0.11785134,1
97.72878473,-2.598285259,3.518664755,-0.993175982,-0.911678313,-1.773122652,-3.190068009,-5.200672836,0.313470816,-1.977770074,-4.568408323,-0.649578551,0.6215773,0.563533836,1
177.0,-1.463751203,-0.063622969,-0.530861146,-0.575061335,-0.125942425,0.851488364,0.095941476,-0.041620361,-1.623524973,-0.103681758,1.052902983,-0.921299998,-0.251291499,0
213.1355616,-6.142408565,3.92215502,-4.133256744,-1.642956181,-4.084183909,-6.050473834,-6.575744691,0.930346584,-5.006272184,-8.153420732,-3.138136373,1.612334484,-0.473309304,1
868.0,-1.575866131,-0.021960422,-0.438325089,0.899197097,0.934932567,0.468759258,0.58130454,0.378668381,-0.95013512,-0.590463279,1.212662426,-0.346768375,1.297442162,0
